Id,Clau,Titol,Longitud,Latitud,Desapareguda,Bandol,TipusFossa,Notes,Font,Documentacio,HospMilitar,NumRestes,Municipi,Comarca,IdCategoria,Estudi_Ebre,Fitxa,Excavades,Data creació,Inicipublicacio,Georeferència,LIMADM_MUNICIPI,LIMADM COMARCA
126278,Baladredo,Baladredo,1.23724937,42.4676651,No,Republicà,Soldats,"Al cap o pic de Baladredo, situat a 2.013 m d'altitud, es produïren importants combats durant el juliol de 1938. En aquests combats hi participaren forces de la 133a i 143a Brigada Mixta de l'exèrcit republicà, i de la 62a Divisió de l'exèrcit franquista. Fruit d'aquests combats es registraren molts morts. No se sap el lloc exacte de la fossa on foren inhumats aquests soldats.","Barbal i Grasset, Joaquim. Els fets de la Guerra Civil a Rialp (Pallars Sobirà): memòries. Garsineu Edicions, Tremp, 1996. Tarrés, Pere. El meu diari de guerra. Publicacions de l'Abadia de Montserrat, Barcelona 2004. Camp Permanyer, Joan. Alt Pallars: esglésies, ermites i pistes de muntanya. Federació d'Entitats Excursionistes de Catalunya. Barcelona 1982. Cardona Vila, Joan. Un fusell i un Biberó. Cossetània edicions. Valls 2004. Font Romagosa, Joan. Soldat de dos exèrcits. Editorial Selecta. Barcelona 1980. Fonts orals: Joan Pons Vidal, de Manresa, i Antoni Alibau, de Cervera, soldats de la 133a Brigada Mixta, que participaren en els combats. Alexandre Parriego, de Barcelona, cartògraf de la 133a Brigada Mixta. Alfonso Sotos, de Castelló, tinent de la 133a Brigada Mixta","Arxiu General Militar d'Àvila, Documentació nacional, Diari d'operacions de la 63a Divisió",,Desconegut,Llavorsí,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/llavorsi-baladredo,No,,,"(42.4676651, 1.23724937)",333,2
126267,Cementiri de Sort,Cementiri de Sort,1.12861991,42.40019966,Sí,Rebel,Soldats,"La sèrie de muntanyes que actualment fan de frontera administrativa entre les comarques del Pallars Sobirà i l'Alt Urgell també feren de frontera militar entre els dos exèrcits, quan el front s'estabilitzà a partir del mes d'abril de 1938. Els inhumats al cementiri de Sort, població on actualment no es té cap constància que s'hi instal·lés un hospital militar tot i que seria lògic que se n'hi hagués habilitat un, degueren ser recollits del front per la descripció que es fa l'any 1958: ""Durante el periodo que estuvo estacionado el frente de guerra en estos alrededores, se verificaron numerosos entierros depositándose los restos en fosa común sin poder individualizarse"".","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.","Documentació per al trasllat de restes a la Santa Cruz del Valle de los Caídos. Arxiu Històric de Lleida, Fons Govern Civil.",,Desconegut,Sort,Pallars Sobirà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/sort-cementiri,No,,,"(42.40019966, 1.12861991)",334,2
126130,Oliola: Al voltant de la població,Oliola: Al voltant de la població,1.175909,41.8752242,No,Republicà,Soldats,"Oliola, sota de Ponts, fou una de les poblacions a les que s’encaminarien les tropes rebels un cop hagueren aconseguit ocupar Artesa de Segre. Les tropes republicanes en aquesta zona encara tenien capacitat per frenar amb certa efectivitat l’enemic, i és per aquest motiu pel que al voltant d’Oliola van néixer diverses fosses comunes que es poden ubicar mercès a la memòria dels veïns. El jutge de pau d’Oliola es manifestava amb les mateixes informacions, tot i que ell rebaixava, el 12 de maig de 1943, els cossos inhumats al voltant de la població fins a 25.","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",Arxiu Històric Nacional. Causa General,,25-45,Oliola,Noguera,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/oliola-al-voltant-de-la-poblacio,No,,,"(41.8752242, 1.175909)",913,15
125802,Cementiri de Valls,Cementiri de Valls,1.25535965,41.29263251,No,Republicà,Hospital Militar,"Les defuncions de l’hospital de Valls eren inhumades al cementiri, on també s’hi inhumaren refugiats que moriren a la població. Els hospitals continuaren funcionant després de l’ocupació de la població, el 14 de gener de 1939, quan la majoria de ferits republicans havien estat evacuats, ara ja gestionats per les tropes franquistes. Els morts de l’hospital i alguns refugiats a la ciutat que moriren durant la guerra foren enterrats en una fossa comuna del cementiri, avui en dia en part traslladada a l’ossera i de difícil ubicació pels canvis que hi ha hagut al recinte funerari.","Casas-Mercadé, F: Valls, la guerra civil (quan no hi havia ni pau ni treva). Institut d’Estudis Vallencs, Valls 1983. Hervás i Puyal, Carles: Sanitat a Catalunya durant la República i la Guerra Civil. Tesi doctoral no publicada, Universitat Pompeu Fabra 2004. Diari de Tarragona, 23/04/2003.",,"Hospital de Campanya o de Sang. A Valls  s'hi instal·là un hospital militar que a mesura que va anar allargant-se la guerra es va anar ampliant. Si bé inicialment, a mitjans de 1937, només va ocupar l'edifici de les Germanetes dels Pobres (al Passeig del Cementiri), tal i com el Consell de Sanitat de Guerra havia notificat a l'Ajuntament,  posteriorment s'amplià i s'ocupà per instal·lar més espai hospitalari el Grup Escolar Rafael Campalans i la Casa-torre que es trobava dins el Parc Municipal. El director de l'hospital el dia de la inauguració, el 4 de juliol, era Salvador Fernández Rubio i hi cololaboraren alguns metges del poble, com Ignasi Sarró, Lluis Pàmies i Joan Cunillera.  Amb la Batalla de l'Ebre va passar a dependre del XVè C.E.",400 aprox.,Valls,Alt camp,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/valls-cementiri-desapareguda-trasllat-ossera,No,,,"(41.29263251, 1.25535965)",500,30
160878,Cementiri de Lavern,Cementiri de Lavern,1.76699102,41.39805891,Sí,Republicà,Soldats,Aquests soldats moriren el dia 20 de gener de 1939 com a conseqüència del bombardeig franquista a la població d'Avinyonet. Els seus cossos foren traslladats fins al cementiri de Lavern on van ser inhumats en una fossa comuna.,Les fosses de la Guerra Civil al Penedès,,,Entre 4 i 5,Subirats,Alt Penedès,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/subirats-cementiri-de-lavern,No,,,"(41.39805891, 1.76699102)",778,32
126054,Rubí: Can carreras,Rubí: Can carreras,2.0312617,41.4923325,No,Republicà,Soldats,"Segons testimoni de Bartomeu Marcet, hi ha enterraments dispersos de soldats a la finca de Can Carreras. Al seu oncle li van encarregar enterrar els soldats trobats morts en aquella zona. No es tracta d'una fossa única, sinó que durant dies es va enterrar en aquella finca els soldats trobats morts.","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,,Indeterminat,Rubí,Vallès Occidental,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/rubi-can-carreras,No,,,"(41.4923325, 2.0312617)",908,26
160996,Serra d'Almos-Cementiri,Cementiri de Serra d'Almos,0.74173003,41.07803693,No,Republicà,Hospital Militar,"La proximitat geogràfica de la Serra d'Almos (8 km) amb el riu Ebre, va convertir aquest indret en una posició de la immediata reraguarda republicana. Igual que en altres poblacions (Guiamets, Torre de Fontaubella o Pradell de la Teixeta), l'exèrcit republicà hi va instal·lar un hospital militar, que en el cas de la Serra d'Almos, es va ubicar al mas d'Alerany, un edifici de grans dimensions cololectivitzat el 1936, al començament de la guerra. L'hospital de la Serra d'Almos era un dels considerats punts d'evacuació, on arribaven els soldats ferits per a ser curats o transportats cap a altres hospitals de la reraguarda. Segons el seu estat, els ferits eren traslladats al tren-hospital dels Guiamets. Els soldats que moriren al mas d'Alerany eren enterrats en dues rases obertes al cementiri de Serra d'Almos, al lateral esquerra segons s'entra. Hi ha una llista amb els noms de 179 soldats morts entre el 20 de setembre i el 21 de novembre de 1938.",Jutjat Municipal de Serra d'Almos,Certificats de defunció dels soldats,"Hospital Militar ""Mas Alerany""",179,Tivissa,Ribera d'Ebre,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/serra-dalmos-cementiri,No,,,"(41.07803693, 0.74173003)",156,36
161165,Sant Miquel de Grialo_fossa,Sant Miquel de Grialó,1.10593379,41.9003805,Sí,Rebel,Soldats,"Fruit de l’ofensiva franquista de desembre de 1938, Sant Miquel de Grialó és ocupat el dia 6 de gener de 1939. Les restes humanes van aparèixer quan es van realitzar les rases per assentar la torre d’alta tensió.","Fonts orals: Josep Riera Sabartés, veí de Collfred. Fonts hemerogràfiques i bibliogràfiques: ""La Campanya de Catalunya"" (José Manuel Martínez Bande)","Arxiu General Militar d'Àvila. ""Parte de Operaciones""",,Desconegut,Artesa de Segre,Noguera,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/sant-miquel-grialo,No,,,"(41.9003805, 1.10593379)",152,15
125757,Rialp: Molina de Josepet,Rialp: Molina de Josepet,1.15208924,42.45097971,Sí,Republicà,Civils,"Aquesta fossa actualment es troba desapareguda ja que les restes foren traslladades al cementiri de Rialp als anys 60. L'any 2004 els familiars hi posaren una placa amb l'ajuda de la Generalitat, el Consell Comarcal i l'Ajuntament amb els noms de les víctimes.","Fonts hemerogràfiques i bibliogràfiques: Barbal Gasset, Joaquim: Els fets de la Guerra Civil a Rialp. Memòries. Garsienu Edicions. Tremp 1996. Gimeno, Manuel: Revolució, guerra i repressió al Pallars (1936-1939). Publicacions de l’Abadia de Montserrat, Barcelona 1987. Solé i Barjau, Queralt: Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.  Fonts orals: Manel Bellera Bochaca, de Rialp. Josep Farrero, de Rialp, fill d'en Josepet, propietari del terreny i testimoni de l'enterrament.","Ajuntament de Rialp, Registre Civil. Arxiu Històric Comarcal de Sort, Arxiu municipal de Sort.",,11,Rialp,Pallars Sobirà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/rialp-molina-de-josepet,No,,,"(42.45097971, 1.15208924)",336,2
126106,Cementiri de la Manresana (Sant Ramon),Cementiri de la Manresana (Sant Ramon),1.35681152,41.72740751,No,Ambdós bàndols,Soldats,"Des de Cervera la 82 Divisió va encaminar-se cap a Calaf, el seu següent objectiu. Hom situa en els indrets esmentats diverses fosses comunes recollides de font oral. Aquestes fosses coincideixen amb el pas de la Divisió franquista","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",Archivo General Militar de Ávila. Diari Operacions 82 div. Rebel,,Desconegut,Sant Ramon,Segarra,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/sant-ramon-cementiri-de-la-manresana-estaras,No,,,"(41.72740751, 1.35681152)",99,19
160888,Casablanca,Casablanca,1.83533907,41.41926209,Sí,Republicà,Soldats,"Cinc soldats republicans foren trobats per un veí de la zona, el qual els enterrà en aquell mateix lloc.","Les fosses de la Guerra Civil al Penedès. Font oral: Antoni Llopart, fill de la persona que enterrà els soldats",,,5,Subirats,Alt Penedès,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/subirats-casablanca,No,,,"(41.41926209, 1.83533907)",778,32
126002,Granja d'Escarp: Finca particular,Granja d'Escarp: Finca particular,0.35823047,41.37996436,No,Republicà,Soldats,"En aquesta població s'esdevingueren combats entre els dos bàndols a finals de març de 1938. El dia 27 fou ocupada per les tropes rebels i les tropes republicanes la recuperaren després dels combats dels dies 11 i 12 d'abril. La fossa està situada al Mas de la Bassa, que es troba al terme de Vallfera i a prop d'un antic poble miner, avui abandonat. Al costat d'aquesta masia s'hi va instal·lar un hospital de campanya. Tot fa creure molt probable l'existència d'aquesta fossa, i inclús de la possible existència d'altres inhumacions pel terme.","Fonst hemerogràfiques i bibliogràfiques: Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009. Fonts orals: Josep Guiu Jové, veí de la Granja d'Escarp",,,7 o 8,"Granja d'Escarp, la",Segrià,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/granja-descarp-finca-particular,No,,,"(41.37996436, 0.35823047)",924,21
160821,Cementiri de Vilanova i la Geltrú,Cementiri de Vilanova i la Geltrú,1.72870517,41.23258195,Sí,Republicà,Hospital Militar,"A Vilanova i la Geltrú, l'Hospital de Sant Antoni Abat es va militaritzar tot instal·lant-hi un hospital de sang. Els 21 soldats que hi moriren foren inhumats en dues fosses comunes al cementiri. També s'hi van enterrar 8 civils, que moriren com a conseqüència dels bombardejos franquistes sobre la població. Actualment aquestes fosses es troben desaparegudes.",Les fosses de la Guerra Civil al Penedès,,,29,Vilanova i la Geltrú,Garraf,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/vilanova-i-la-geltru-cementiri,No,,,"(41.23258195, 1.72870517)",412,34
160900,Urbanització Casablanca Sud,Urbanització Casablanca Sud,1.83235645,41.42001031,Sí,Republicà,Soldats,"Els soldats moriren en enfrontaments el 22 de gener de 1939, a la zona ocupada actualment per la urbanització Casablanca Sud. Els soldats foren inhumats per veïns del municipi.",Les fosses de la Guerra Civil al Penedès,Font oral,,22,Subirats,Alt Penedès,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/subirats-urbanitzacio-casa-blanca-sud,No,,,"(41.42001031, 1.83235645)",778,32
126118,Cementiri de Concabella,Cementiri de Concabella,1.24120831,41.75267308,No,Rebel,Civils,"Aquesta fossa va néixer del Camp de Treball núm. 4, que es va instal·lar a Concabella. Durant el seu funcionament es produïren diferents morts arbitràries. Moltes de les víctimes eren inhumades al mateix indret on es produïa la mort. Altres van ser inhumades al cementiri i altres ho foren davant l'ermita de Santa Quitèria.","Badia, Francesc: Els camps de treball a Catalunya durant la guerra civil (1936-1939). Publicacions de l'Abadia de Montserrat, Barcelona 2001.",Arxiu Històric Nacional. Causa General,,Més de 100,"Plans de Sió, els",Segarra,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/concabella-cementiri,No,,,"(41.75267308, 1.24120831)",780,19
125877,Terme municipal d'Ascó,Terme municipal d'Ascó,0.5671799,41.183719,No,Republicà,Soldats,"Amb referència Ascó es recullen les morts de diversos soldats republicans que foren executats després de ser fets presoners. Tot i que actualment no se sap on foren inhumats aquests soldats, sí que per altres situacions semblants ocorregudes arreu es pot pensar que foren enterrats en fossa comuna, encara que actualment no estigui localitzada.","Solé i Sabaté, Josep M; Villarroya, Joan: L'ocupació militar de Catalunya. Març 1938 - febrer 1939, L'Avenç, Barcelona 1987.",,,Desconegut,Ascó,Ribera d'Ebre,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/asco-desconegut,No,,,"(41.183719, 0.5671799)",462,36
125788,Sant Just Desvern: Sant Pere Màrtir,Sant Just Desvern: Sant Pere Màrtir,2.0755444,41.3857565,No,Republicà,Soldats,"En aquell indret es produïren diferents enfrontaments durant la retirada de les tropes republicanes. Tot fa pensar que la fossa existí, però el fet que des de l'any 1958 s'hagin col·locat diverses antenes al mateix vértex de Sant Pere Màrtir i en la zona en general, fa pensar que la perdurabilitat fins avui dia resulti difícil.","Santacana, Carles (ed.): El franquisme al Baix Llobregat. Publicacions de l'Abadia de Montserrat, Centre d'Estudis Comarcals del Baix Llobregat. Barcelona 2001. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,,Entre 6 i 8,Sant Just Desvern,Baix Llobregat,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/sant-just-desvern-sant-pere-martir,No,,,"(41.3857565, 2.0755444)",801,31
126202,Cementiri de la Jonquera,Cementiri de la Jonquera,2.87090778,42.41388866,No,Republicà,Soldats,"Per La Jonquera, en direcció al coll del Pertús, hi passaren milers de persones camí de França. Segons el testimoni, a la població no s'hi va instal·lar cap hospital militar però moriren, a La Jonquera o als voltants del poble, uns 30 soldats republicans, que foren recollits i inhumats al cementiri.","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,,30 aprox.,"Jonquera, la",Alt Empordà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/jonquera-cementiri,No,,,"(42.41388866, 2.87090778)",344,6
